Cosine_sim,Condition,NumPopAlters
0.5889884829521179,treatment,0
0.46923694014549255,treatment,0
0.6130785346031189,treatment,0
0.5315826535224915,treatment,0
0.5884953141212463,treatment,0
0.6659731268882751,treatment,0
0.5637220740318298,treatment,0
0.4803636372089386,treatment,0
0.6834729313850403,treatment,0
0.6577643156051636,treatment,0
0.5320665836334229,treatment,0
0.6365581750869751,treatment,0
0.6508732438087463,treatment,0
0.5412987470626831,treatment,0
0.5966964960098267,treatment,0
0.6873520612716675,treatment,0
0.6013084053993225,treatment,0
0.573952317237854,treatment,0
0.4097122550010681,treatment,0
0.6258241534233093,treatment,0
0.5513470768928528,treatment,0
0.4853886663913727,treatment,0
0.7561321258544922,treatment,0
0.45144373178482056,treatment,0
0.5620198249816895,treatment,0
0.4962894320487976,treatment,0
0.6017941236495972,treatment,0
0.597370445728302,treatment,0
0.6035609841346741,treatment,0
0.6110267043113708,treatment,0
0.623979389667511,treatment,0
0.5646495819091797,treatment,0
0.6692262291908264,treatment,0
0.28145328164100647,treatment,0
0.5111396908760071,treatment,0
0.6059550046920776,treatment,0
0.6310365796089172,treatment,0
0.5235710144042969,treatment,0
0.6162874698638916,treatment,0
0.532610297203064,treatment,0
0.5434558987617493,treatment,0
0.551130473613739,treatment,0
0.6039057970046997,treatment,0
0.5801143646240234,treatment,0
0.6357358694076538,treatment,0
0.6105542778968811,treatment,0
0.7208894491195679,treatment,0
0.5766236186027527,treatment,0
0.5496805906295776,treatment,0
0.6240230202674866,treatment,0
0.3840438723564148,treatment,0
0.5932572484016418,treatment,0
0.7586655616760254,treatment,0
0.7305247187614441,treatment,0
0.6620974540710449,treatment,0
0.6032928228378296,treatment,0
0.6222698092460632,treatment,0
0.7780753970146179,treatment,0
0.3236822783946991,treatment,0
0.6695746779441833,treatment,0
0.6748532056808472,treatment,0
0.7336181998252869,treatment,0
0.4216691553592682,treatment,0
0.5108159780502319,treatment,0
0.6688311696052551,treatment,0
0.7145229578018188,treatment,0
0.7358992695808411,treatment,0
0.8174765110015869,treatment,0
0.7330705523490906,treatment,0
0.6955183744430542,treatment,0
0.7939595580101013,treatment,0
0.7117500305175781,treatment,0
0.7356657981872559,treatment,0
0.6273676156997681,treatment,0
0.7568717002868652,treatment,0
0.41501384973526,treatment,0
0.7324556112289429,treatment,0
0.5194066166877747,treatment,0
0.47406649589538574,treatment,0
0.45258551836013794,treatment,0
0.46746695041656494,treatment,0
0.5715429186820984,treatment,0
0.550976574420929,treatment,0
0.5788926482200623,treatment,0
0.42926251888275146,treatment,0
0.43596208095550537,treatment,0
0.4441394805908203,treatment,0
0.4117456376552582,treatment,0
0.43998947739601135,treatment,0
0.4695229232311249,treatment,0
0.4502221941947937,treatment,0
0.3636208474636078,treatment,0
0.4334094822406769,treatment,0
0.47671782970428467,treatment,0
0.44576480984687805,treatment,0
0.47155991196632385,treatment,0
0.5273547768592834,treatment,0
0.38646572828292847,treatment,0
0.583878755569458,treatment,0
0.6394322514533997,treatment,0
0.5581715106964111,treatment,0
0.43476006388664246,treatment,0
0.5789545178413391,treatment,0
0.6095290184020996,treatment,0
0.46408358216285706,treatment,0
0.4013155698776245,treatment,0
0.528869092464447,treatment,0
0.47917646169662476,treatment,0
0.5765568017959595,treatment,0
0.37876439094543457,treatment,0
0.48633885383605957,treatment,0
0.43824827671051025,treatment,0
0.37491217255592346,treatment,0
0.4559727609157562,treatment,0
0.5012741684913635,treatment,0
0.5086979269981384,treatment,0
0.5025991797447205,treatment,0
0.45407095551490784,treatment,0
0.5917617678642273,treatment,0
0.6035060286521912,treatment,0
0.6294491291046143,treatment,0
0.5046612620353699,treatment,0
0.4877988398075104,treatment,0
0.6016029715538025,treatment,0
0.5743014812469482,treatment,0
0.6899998188018799,treatment,0
0.49922510981559753,treatment,0
0.6087963581085205,treatment,0
0.5156030058860779,treatment,0
0.5940485596656799,treatment,0
0.4614621102809906,treatment,0
0.7034452557563782,treatment,0
0.44348618388175964,treatment,0
0.4958224892616272,treatment,0
0.49832406640052795,treatment,0
0.724461019039154,treatment,0
0.7254260182380676,treatment,0
0.6268641948699951,treatment,0
0.43589895963668823,treatment,0
0.7121201753616333,treatment,0
0.5580125451087952,treatment,0
0.35839200019836426,treatment,0
0.6374497413635254,treatment,0
0.6302511692047119,treatment,0
0.6788976192474365,treatment,0
0.6772456169128418,treatment,0
0.7867806553840637,treatment,0
0.7919406890869141,treatment,0
0.6010600924491882,treatment,0
0.5001422762870789,treatment,0
0.45077967643737793,treatment,0
0.6289735436439514,treatment,0
0.5316675305366516,treatment,0
0.732132077217102,treatment,0
0.5930604338645935,treatment,0
0.532715380191803,treatment,0
0.576451301574707,treatment,0
0.6148080229759216,treatment,0
0.6737831830978394,treatment,0
0.5367091298103333,treatment,0
0.655613899230957,treatment,0
0.7164262533187866,treatment,0
0.6607751250267029,treatment,0
0.5784085988998413,treatment,0
0.692699670791626,treatment,0
0.7098974585533142,treatment,0
0.4834214448928833,treatment,0
0.5986990928649902,treatment,0
0.730966329574585,treatment,0
0.7070909142494202,treatment,0
0.6899573802947998,treatment,0
0.6456263661384583,treatment,0
0.7646324634552002,treatment,0
0.6240613460540771,treatment,0
0.6041459441184998,treatment,0
0.730915904045105,treatment,0
0.6623304486274719,treatment,0
0.6397234797477722,treatment,0
0.6674308776855469,treatment,0
0.5684931874275208,treatment,0
0.5750252604484558,treatment,0
0.4730755686759949,treatment,0
0.4573938250541687,treatment,0
0.4767823815345764,treatment,0
0.4744262993335724,treatment,0
0.560255765914917,treatment,0
0.3977801501750946,treatment,0
0.3500994145870209,treatment,0
0.5581053495407104,treatment,0
0.4378817677497864,treatment,0
0.5047699213027954,treatment,0
0.5895408987998962,treatment,0
0.4794609248638153,treatment,0
0.4504433572292328,treatment,0
0.4804833233356476,treatment,0
0.5896316170692444,treatment,0
0.5893378853797913,treatment,0
0.5578111410140991,treatment,0
0.4591605067253113,treatment,0
0.6253238916397095,treatment,0
0.4880022406578064,treatment,0
0.46454769372940063,treatment,0
0.5820769667625427,treatment,0
0.3689674139022827,treatment,0
0.475564181804657,treatment,0
0.4672129452228546,treatment,0
0.46132564544677734,treatment,0
0.623105525970459,treatment,0
0.20878838002681732,treatment,0
0.6108501553535461,treatment,0
0.6065126061439514,treatment,0
0.5658993124961853,treatment,0
0.3405885696411133,treatment,0
0.4235193729400635,treatment,0
0.5013324022293091,treatment,0
0.6391187310218811,treatment,0
0.7308439612388611,treatment,0
0.6402020454406738,treatment,0
0.6016404628753662,treatment,0
0.5703231692314148,treatment,0
0.5506525635719299,treatment,0
0.5213191509246826,treatment,0
0.5860593318939209,treatment,0
0.41961514949798584,treatment,0
0.5783411860466003,treatment,0
0.3197047710418701,treatment,0
0.5867174863815308,treatment,0
0.4956516921520233,treatment,0
0.5222696661949158,treatment,0
0.42287978529930115,treatment,0
0.2956082820892334,treatment,0
0.4459382891654968,treatment,0
0.4469149112701416,treatment,0
0.5677723288536072,treatment,0
0.42834001779556274,treatment,0
0.5137884020805359,treatment,0
0.5542288422584534,treatment,0
0.4322030544281006,treatment,0
0.5017002820968628,treatment,0
0.5897415280342102,treatment,0
0.6511684060096741,treatment,0
0.5743671655654907,treatment,0
0.5792781710624695,treatment,0
0.47671160101890564,treatment,0
0.563771665096283,treatment,0
0.45512083172798157,treatment,0
0.4675985872745514,treatment,0
0.3175198435783386,treatment,0
0.6027779579162598,treatment,0
0.47128915786743164,treatment,0
0.6103432178497314,treatment,0
0.5172476172447205,treatment,0
0.4196884036064148,treatment,0
0.44908395409584045,treatment,0
0.5345044732093811,treatment,0
0.60053551197052,treatment,0
0.41272491216659546,treatment,0
0.5179079174995422,treatment,0
0.6047566533088684,treatment,0
0.3397728204727173,treatment,0
0.5652368068695068,treatment,0
0.6541942358016968,treatment,0
0.6162405610084534,treatment,0
0.7119714021682739,treatment,0
0.7064241170883179,treatment,0
0.6491191983222961,treatment,0
0.5103166103363037,treatment,0
0.5227649211883545,treatment,0
0.444485604763031,treatment,0
0.6399385929107666,treatment,0
0.664639413356781,treatment,0
0.5634933710098267,treatment,0
0.5224965214729309,treatment,0
0.5379410982131958,treatment,0
0.5001967549324036,treatment,0
0.47902145981788635,treatment,0
0.6022953391075134,treatment,0
0.5794406533241272,treatment,0
0.5858117341995239,treatment,0
0.5247334837913513,treatment,0
0.5602309703826904,treatment,0
0.5639886856079102,treatment,0
0.41232526302337646,treatment,0
0.5861937999725342,treatment,0
0.6110565662384033,treatment,0
0.6451455354690552,treatment,0
0.572554349899292,treatment,0
0.5901980400085449,treatment,0
0.5968978404998779,treatment,0
0.577106773853302,treatment,0
0.5227015614509583,treatment,0
0.48176684975624084,treatment,0
0.6029111742973328,treatment,0
0.6400070190429688,treatment,0
0.536090612411499,treatment,0
0.5128277540206909,treatment,0
0.5239149928092957,treatment,0
0.5242940187454224,treatment,0
0.553815484046936,treatment,0
0.5645943284034729,treatment,0
0.48335880041122437,treatment,0
0.39030054211616516,treatment,0
0.5471140146255493,treatment,0
0.5635322332382202,treatment,0
0.4593518376350403,treatment,0
0.6735608577728271,treatment,0
0.6413317322731018,treatment,0
0.5160195231437683,treatment,0
0.5320408940315247,treatment,0
0.5356853008270264,treatment,0
0.575046956539154,treatment,0
0.5697630643844604,treatment,0
0.573339581489563,treatment,0
0.5757497549057007,treatment,0
0.5914923548698425,treatment,0
0.5115979313850403,treatment,0
0.5930677652359009,treatment,0
0.4890291094779968,treatment,0
0.5302081108093262,treatment,0
0.4910602271556854,treatment,0
0.5462721586227417,treatment,0
0.43511784076690674,treatment,0
0.4935433566570282,treatment,0
0.5477472543716431,treatment,0
0.4794473648071289,treatment,0
0.4345216751098633,treatment,0
0.49660399556159973,treatment,0
0.5301255583763123,treatment,0
0.48409613966941833,treatment,0
0.510205090045929,treatment,0
0.5777280926704407,treatment,0
0.49050748348236084,treatment,0
0.49861058592796326,treatment,0
0.5222010016441345,treatment,0
0.5034613609313965,treatment,0
0.5199723839759827,treatment,0
0.5600917339324951,treatment,0
0.6265189051628113,treatment,0
0.5042937397956848,treatment,0
0.5461094975471497,treatment,0
0.536209762096405,treatment,0
0.454388827085495,treatment,0
0.6003799438476562,treatment,0
0.46796807646751404,treatment,0
0.5960277318954468,treatment,0
0.6186908483505249,treatment,0
0.6290693879127502,treatment,0
0.48898056149482727,treatment,0
0.42646926641464233,treatment,0
0.5180082321166992,treatment,0
0.5851680636405945,treatment,0
0.5578452944755554,treatment,0
0.633057177066803,treatment,0
0.5380286574363708,treatment,0
0.5032480359077454,treatment,0
0.6208450198173523,treatment,0
0.5538210272789001,treatment,0
0.5425701141357422,treatment,0
0.4899713695049286,treatment,0
0.37894144654273987,treatment,0
0.5908427834510803,treatment,0
0.694908857345581,treatment,0
0.729817271232605,treatment,0
0.5151098370552063,treatment,0
0.7115218639373779,treatment,0
0.623166024684906,treatment,0
0.3578103184700012,treatment,0
0.647128164768219,treatment,0
0.6649199724197388,treatment,0
0.7095971703529358,treatment,0
0.7361026406288147,treatment,0
0.6781221032142639,treatment,0
0.7557642459869385,treatment,0
0.6586366295814514,treatment,0
0.560942530632019,treatment,0
0.47887420654296875,treatment,0
0.3606407344341278,treatment,0
0.6464083194732666,treatment,0
0.5597295165061951,treatment,0
0.6513100862503052,treatment,0
0.7429634928703308,treatment,0
0.723318338394165,treatment,0
0.4343011677265167,treatment,0
